93.78,107.07,119.82,133.42,146.29,160.11,171.49,188.90,198.64,208.43,218.89,228.72,236.97,240.92,245.22,247.03,248.09,246.08,244.40,240.60,235.00,236.07,240.44,246.11,253.53,261.75,272.74,271.67,271.28,269.05,263.95,257.66,246.87,241.35,233.66,227.04,221.18,217.72,215.82,218.45,218.63,218.63,218.19,220.01,221.92,223.38,220.01,211.80,203.38,191.76,179.36,160.80
89.69,105.12,116.52,127.03,138.72,151.99,162.00,178.39,185.61,195.26,205.65,213.56,219.82,224.04,226.77,230.53,229.54,229.01,228.97,222.99,216.23,217.83,220.91,229.17,236.32,242.35,252.41,251.29,249.54,250.23,247.20,237.00,231.71,226.27,218.28,214.00,206.94,204.09,202.36,205.04,206.60,205.00,207.51,205.85,209.02,208.06,202.92,194.73,190.82,176.32,166.71,149.16
84.21,98.01,108.81,122.07,133.02,147.05,155.71,173.29,182.00,192.41,203.32,210.64,220.48,224.38,226.68,230.42,229.39,230.49,229.32,224.93,218.68,219.80,224.24,232.12,239.87,250.06,261.28,258.82,260.25,258.31,256.46,245.10,235.69,231.54,222.30,218.91,213.36,208.40,208.96,208.40,210.64,209.35,210.19,207.62,211.02,211.27,206.71,197.59,189.40,178.32,168.88,150.42
89.63,103.41,112.77,126.91,140.36,153.31,162.05,177.20,186.25,195.92,205.83,213.86,220.68,225.58,228.84,233.31,233.67,227.71,228.01,224.24,219.40,220.17,224.02,233.39,240.53,249.70,257.75,259.14,257.00,257.82,254.79,244.80,238.82,229.99,224.52,221.58,216.54,213.55,211.54,213.08,213.95,212.81,212.06,212.85,213.79,211.95,208.36,202.01,193.50,180.31,170.53,151.48
85.62,98.81,108.85,122.02,134.47,145.91,156.70,175.35,183.98,193.42,202.56,211.90,220.23,226.12,228.40,230.49,232.14,231.63,227.43,226.22,220.55,223.52,226.77,233.00,241.63,249.20,261.77,261.55,260.89,260.02,255.33,249.10,238.14,232.50,225.49,219.13,213.05,209.16,208.15,207.89,209.33,209.47,208.34,209.70,210.23,211.06,205.65,198.21,189.00,179.61,167.15,147.80
86.05,100.02,110.22,123.37,135.07,147.79,158.64,177.00,186.90,194.61,206.69,215.06,222.11,227.69,232.21,234.08,234.55,233.77,232.48,228.32,224.96,226.81,232.26,237.78,245.10,253.15,264.66,265.54,265.00,262.42,258.94,253.66,241.63,235.30,230.27,222.73,216.54,212.46,212.08,211.34,211.97,212.00,211.60,211.08,212.51,213.41,209.27,200.87,191.69,181.18,168.32,150.86
85.21,99.70,110.32,123.23,135.07,146.97,157.08,176.01,185.42,194.54,206.12,213.85,221.00,226.61,230.33,232.30,233.48,231.97,230.50,227.77,222.65,225.00,229.90,236.86,243.50,252.39,264.09,263.80,264.76,261.40,256.94,250.88,241.02,234.36,228.02,221.92,215.23,210.95,210.05,210.32,211.48,212.30,209.77,209.77,211.37,212.25,207.51,200.00,191.21,179.57,168.44,149.83
84.48,96.63,108.66,120.00,132.77,144.25,155.05,173.90,182.70,192.01,203.00,212.06,219.35,223.38,227.43,230.00,231.49,229.18,228.24,224.38,221.42,223.37,229.00,233.85,242.94,251.03,259.79,262.76,262.77,259.92,255.05,249.18,238.13,230.89,225.50,218.15,212.51,208.89,207.33,208.56,208.39,208.68,205.35,206.48,207.76,208.35,204.47,196.66,188.48,177.12,165.39,148.19
92.70,105.31,117.92,129.32,141.77,155.36,165.06,181.73,190.55,198.57,208.24,217.20,226.10,231.04,235.95,234.80,238.48,233.70,232.05,227.48,224.27,222.97,226.61,236.24,241.94,251.02,263.01,260.75,260.50,262.15,256.80,248.89,239.59,231.39,225.88,221.27,215.74,213.59,214.60,211.29,213.02,215.24,212.93,214.14,215.15,216.16,208.69,201.70,195.03,181.73,171.83,152.51
92.44,107.21,117.09,132.02,143.41,157.00,166.03,184.04,195.82,204.24,213.36,223.29,231.32,235.23,239.27,239.87,240.68,236.38,235.72,233.99,227.34,229.53,233.35,240.62,250.38,256.16,270.84,270.96,270.07,269.85,267.26,261.24,252.52,245.52,238.82,232.56,225.44,223.39,223.81,224.47,222.89,224.51,224.08,223.56,227.19,222.27,215.08,209.27,200.57,189.86,175.14,156.71
84.17,97.42,109.90,121.83,133.14,147.46,158.62,174.00,185.61,196.24,205.76,214.55,223.44,226.43,230.05,230.87,232.61,230.64,229.99,226.57,218.50,223.57,229.14,235.32,243.10,252.41,264.20,265.75,265.52,261.70,258.75,253.65,242.87,240.35,230.59,222.09,217.25,213.01,213.10,210.19,213.23,208.27,210.09,208.83,209.70,209.01,204.40,196.95,189.01,178.68,164.30,149.40
