129.44,147.05,161.94,174.07,188.85,205.07,213.74,229.16,236.44,241.05,248.24,248.74,246.01,243.98,240.63,239.87,235.14,237.81,238.25,242.76,250.92,255.74,263.01,268.76,269.70,273.65,265.99,253.16,248.90,241.02,233.42,223.73,215.34,209.31,200.80,196.37,193.37,190.08,187.46,180.95,180.23,178.06,173.37,170.43,171.00,168.30,166.01,162.01,155.76,150.75,144.84,135.83
130.98,149.00,164.35,176.59,192.63,207.42,215.13,231.28,235.03,242.44,246.08,249.87,244.71,240.42,236.86,235.00,233.14,234.71,233.21,236.58,245.78,252.62,260.76,267.78,271.25,276.41,272.86,264.12,263.58,253.54,247.32,238.68,225.50,223.19,213.46,210.58,205.12,201.25,197.91,193.40,190.83,185.40,181.46,176.05,173.85,172.19,165.56,162.52,156.52,152.63,142.30,136.09
127.58,145.09,159.88,170.56,186.17,201.16,208.69,222.99,227.92,235.26,235.26,239.40,235.65,231.94,228.78,229.31,225.50,229.16,229.92,230.78,242.87,254.96,264.01,273.91,277.84,280.24,276.03,269.28,268.48,258.52,250.57,238.43,225.62,222.15,215.59,209.12,202.41,198.91,192.31,187.86,186.20,180.05,173.10,167.84,167.17,163.77,159.67,156.87,152.05,146.93,140.01,131.47
126.89,141.22,157.06,167.60,183.17,196.02,207.06,219.35,223.89,230.63,232.69,235.05,230.72,226.32,222.25,219.00,220.51,222.32,222.87,226.46,242.84,251.96,263.83,270.63,274.01,278.57,274.63,270.52,266.11,256.76,247.95,239.08,227.80,221.47,212.68,207.00,201.60,196.89,191.01,188.61,183.44,181.23,173.23,169.65,169.54,164.12,161.28,157.50,152.27,147.30,139.49,132.20
123.18,137.31,154.25,164.48,178.90,191.38,200.60,214.18,220.45,226.37,227.42,229.80,226.00,220.34,218.92,215.98,216.60,217.14,219.97,223.89,238.38,250.05,259.67,268.75,272.99,276.02,274.02,268.31,262.99,256.44,245.75,235.19,223.33,214.08,209.98,205.38,195.62,191.59,188.45,184.23,178.81,179.07,170.77,165.42,165.95,161.45,160.06,155.71,151.82,146.11,141.48,132.91
123.17,139.20,152.64,166.11,177.49,193.04,199.83,213.35,222.27,225.66,228.55,231.09,225.73,220.64,218.05,216.45,214.67,217.92,219.32,226.75,239.25,251.03,258.63,269.46,273.01,277.14,274.37,266.13,263.96,254.47,246.20,235.94,225.04,217.70,210.11,205.64,197.77,192.50,188.48,183.70,181.03,175.60,169.14,165.03,162.63,160.23,154.84,153.17,146.97,142.62,137.91,130.61
130.36,149.24,162.96,176.10,189.04,203.67,213.94,227.38,232.13,236.32,239.89,239.57,237.03,232.28,227.59,225.00,224.00,222.52,226.42,230.20,244.72,254.95,265.19,273.56,276.87,283.18,281.63,275.28,272.02,263.53,256.40,247.39,235.26,229.58,223.49,217.47,210.54,203.42,199.94,195.53,191.60,186.78,180.81,176.79,173.95,169.28,166.46,161.40,156.85,151.21,146.00,136.85
129.02,145.60,159.02,173.59,187.07,200.14,209.62,222.25,227.85,231.69,235.52,235.54,233.57,228.14,224.72,221.06,220.62,220.05,223.22,227.00,241.48,252.13,261.36,269.67,274.17,279.45,277.85,272.66,268.82,261.02,254.24,245.49,233.62,227.97,221.84,214.24,207.78,202.31,195.49,191.32,186.25,181.59,175.64,171.40,166.33,162.81,159.45,152.78,148.66,143.12,138.92,128.58
123.22,141.24,155.54,166.64,179.91,193.21,203.12,216.38,220.47,224.01,228.46,227.14,226.21,220.74,216.92,214.69,214.34,215.29,219.53,224.50,243.66,255.00,264.46,272.90,278.74,285.18,285.95,278.35,274.61,267.33,260.85,251.67,239.28,235.23,225.63,218.81,211.42,205.23,199.45,193.89,186.82,181.02,173.64,168.80,164.15,159.41,155.12,149.97,145.91,141.42,136.30,127.40
126.14,144.16,158.42,171.33,184.09,197.31,206.73,218.04,223.58,227.64,230.05,229.43,226.63,221.40,217.91,213.79,213.00,213.47,217.81,221.77,238.85,249.47,258.12,268.00,272.37,278.54,279.30,274.31,271.83,265.51,258.99,251.05,241.35,238.19,231.40,224.35,215.93,210.72,204.80,199.47,192.63,187.00,179.94,173.93,168.96,162.61,157.16,152.90,147.51,142.00,137.01,126.92
132.28,149.21,163.05,178.04,190.04,202.83,212.93,225.83,229.87,233.08,237.70,237.41,235.09,230.23,226.88,223.26,223.47,226.28,230.87,236.86,256.72,268.78,281.04,291.21,295.93,302.13,301.08,293.40,289.72,282.26,274.61,266.60,256.70,251.15,243.61,237.88,229.11,221.74,215.10,209.60,201.85,194.86,187.88,180.49,174.41,168.15,163.62,156.27,152.61,146.05,142.09,133.79
95.13,106.23,115.39,125.10,134.13,142.78,150.95,157.28,160.52,157.05,156.54,149.80,148.68,144.89,144.75,148.00,151.42,156.95,163.67,169.96,182.48,191.70,201.10,208.12,214.45,222.43,230.12,228.32,226.05,219.89,215.78,209.38,196.89,193.75,184.25,178.31,170.16,162.05,155.19,148.66,140.70,134.06,127.35,123.49,121.34,113.16,114.54,117.05,101.08,112.20,112.01,105.54
97.49,112.06,119.27,129.71,138.96,147.22,153.08,160.00,162.25,159.15,160.15,155.35,153.39,148.22,145.52,145.06,147.34,147.98,154.00,159.11,170.32,178.83,184.89,192.44,200.34,203.19,208.94,205.85,205.24,200.80,198.59,190.21,184.76,180.14,175.90,169.31,165.30,159.20,154.69,151.92,145.77,140.80,133.45,128.70,125.02,117.69,112.92,107.91,104.08,102.62,99.04,94.58
126.21,143.54,156.18,169.81,182.41,196.73,205.70,218.52,221.96,226.07,228.98,228.11,226.43,220.93,217.30,213.40,213.46,214.67,219.21,223.29,239.72,252.25,261.69,270.65,275.70,281.78,283.02,276.68,273.89,267.78,260.71,255.20,245.07,241.23,235.27,228.18,219.54,213.32,206.30,200.03,192.57,185.07,176.40,169.65,163.99,155.44,152.35,145.83,140.62,135.48,130.55,120.55
94.56,109.34,117.39,127.39,135.07,144.00,151.72,159.52,162.37,160.01,157.09,153.91,150.42,146.34,143.89,142.84,144.13,149.35,150.15,155.00,164.76,173.22,178.76,184.62,188.22,195.25,198.88,197.12,195.41,191.23,186.45,182.20,173.97,174.42,168.15,162.86,158.24,155.24,148.84,147.05,142.27,136.95,129.87,124.34,120.03,112.58,107.91,103.77,99.41,94.85,93.38,86.83
124.62,141.20,152.75,166.21,178.14,190.13,198.67,210.34,216.04,219.48,220.54,221.14,218.00,212.90,208.41,204.98,205.46,206.48,210.62,215.06,231.46,242.94,251.02,260.89,265.55,273.15,274.90,271.82,267.59,264.15,259.05,252.00,245.08,240.03,234.96,227.62,220.23,214.40,206.81,202.04,193.26,185.59,176.96,169.85,163.78,153.94,149.04,143.45,137.10,131.80,127.64,118.34
126.25,142.00,155.05,169.52,179.88,195.49,203.42,214.77,218.30,223.52,225.83,225.26,222.08,218.29,214.15,209.09,210.10,210.64,214.16,219.82,233.01,244.80,254.91,265.37,269.07,276.52,278.65,272.28,273.49,268.29,261.22,255.88,246.84,243.61,237.56,230.24,222.16,216.53,209.99,203.22,195.17,186.99,176.37,168.76,162.25,153.52,146.10,141.57,133.45,128.36,123.00,115.00
98.73,111.02,118.96,130.10,137.91,146.71,153.05,156.78,159.00,160.26,157.81,154.06,147.71,143.84,141.36,141.09,142.47,146.58,148.08,151.75,165.12,174.05,179.34,187.80,194.00,202.70,206.90,205.68,205.92,201.76,196.76,192.75,183.64,181.69,175.23,170.84,168.51,164.20,158.15,154.21,145.88,139.81,131.04,123.49,119.85,111.66,108.45,104.12,99.81,94.92,92.36,87.66
127.64,144.22,158.46,171.72,183.85,197.74,205.23,220.97,223.99,228.97,232.23,232.50,231.35,225.81,224.72,219.75,220.95,224.12,229.02,236.54,253.88,264.41,275.75,285.19,290.62,296.29,295.05,289.25,289.12,283.40,276.57,268.51,256.78,252.73,246.01,238.76,230.11,223.95,216.49,209.85,200.21,191.92,181.62,172.59,166.51,157.04,149.60,144.42,138.24,133.23,127.35,121.02
121.08,139.31,150.95,163.25,175.73,188.32,197.85,208.50,213.82,216.09,218.77,218.52,215.13,209.91,205.92,202.16,202.54,203.67,207.23,211.29,228.01,238.11,248.36,256.73,262.97,268.68,271.25,267.84,265.66,262.10,257.19,251.83,243.30,240.97,233.81,228.35,219.20,213.05,207.06,200.74,194.49,186.68,177.23,170.08,163.49,152.64,147.17,141.03,135.72,130.05,125.42,115.36
132.97,152.07,166.96,180.45,194.02,208.40,218.58,228.97,233.86,241.03,241.12,242.66,239.14,235.60,232.05,227.26,226.95,228.27,232.14,236.41,251.01,262.19,272.88,280.83,285.33,291.24,290.62,284.75,282.90,278.16,272.03,264.70,257.24,255.16,249.34,243.30,235.21,229.61,221.21,214.57,206.53,197.95,188.30,179.42,172.45,161.92,154.73,149.88,142.13,136.40,131.24,122.97
127.58,144.17,157.08,171.29,183.64,197.71,204.41,215.10,219.49,224.66,225.58,226.82,222.46,216.19,210.72,205.80,207.18,206.17,209.39,213.28,227.66,236.93,244.97,255.44,260.77,265.17,265.16,263.47,263.37,257.03,255.05,249.65,243.46,238.81,234.07,229.34,221.46,216.12,210.54,203.42,197.31,189.17,179.94,171.96,165.34,156.25,150.94,144.89,138.22,132.38,126.85,119.10
127.78,145.23,159.26,172.80,185.61,197.99,207.10,218.87,222.15,225.89,227.34,227.26,223.76,219.16,213.40,208.66,207.34,208.14,210.86,214.45,228.18,237.54,245.38,255.74,259.14,265.24,268.56,264.21,262.73,260.40,255.57,249.36,245.25,241.12,235.65,230.08,222.95,216.64,210.24,204.20,197.22,190.39,181.03,172.43,167.00,156.08,150.00,143.60,138.29,132.00,126.92,117.64
128.41,145.91,159.82,173.05,187.24,199.14,208.81,221.58,224.70,229.82,232.56,231.37,228.02,223.16,218.01,214.89,212.25,212.04,215.06,218.84,232.12,242.25,250.00,258.07,261.91,268.13,268.66,265.21,262.53,259.21,255.67,247.99,242.79,239.42,233.91,227.47,219.46,214.53,207.76,202.48,195.13,186.66,176.32,169.20,163.23,152.16,146.78,139.81,134.53,128.50,124.15,114.54
126.92,143.78,158.48,169.75,182.58,195.39,202.20,215.13,219.92,224.27,225.56,225.06,222.25,217.19,213.18,208.66,208.78,209.12,211.40,216.76,228.41,238.91,246.45,256.05,259.38,264.61,266.33,262.35,261.56,256.26,253.24,246.83,238.61,236.43,231.14,227.72,219.49,214.13,207.51,200.68,193.76,184.40,176.01,167.36,162.63,151.11,144.01,138.80,132.74,126.49,120.51,111.40
132.91,151.49,167.76,179.51,192.51,207.39,214.35,226.37,230.67,234.07,237.40,236.43,231.31,226.79,220.86,215.30,213.18,213.71,215.10,218.77,232.03,241.30,249.24,257.42,261.55,268.50,269.42,263.47,264.61,261.28,258.10,252.05,246.45,243.60,240.42,235.31,227.55,221.33,214.56,209.09,201.52,194.34,185.05,175.31,169.55,159.89,153.57,147.30,140.16,133.45,129.69,120.22
133.82,152.03,166.87,180.27,194.66,208.39,216.84,228.09,232.50,236.58,239.01,237.12,234.18,228.43,222.95,218.28,216.09,215.56,216.52,220.45,234.24,242.00,250.84,259.16,263.32,268.49,269.76,266.01,264.68,260.41,257.11,252.77,247.16,244.49,240.39,235.09,226.72,220.81,213.58,209.31,201.11,193.60,185.15,177.28,170.58,159.01,153.21,145.83,139.40,133.75,128.79,119.21
127.61,145.50,159.25,173.49,186.45,198.81,208.04,218.93,224.02,225.62,229.20,228.67,226.29,221.44,215.11,211.75,210.22,211.15,213.59,216.89,230.52,241.01,249.23,256.28,259.45,264.75,264.55,260.27,259.62,254.80,250.19,245.80,239.77,238.17,232.43,228.01,221.00,214.73,208.19,202.65,196.04,189.00,179.42,171.71,165.42,156.26,150.01,143.60,138.13,131.24,126.73,117.69
102.18,118.11,131.82,142.02,145.36,153.50,160.11,157.58,163.77,167.17,164.47,161.01,157.75,154.73,154.43,153.00,157.01,158.38,160.59,164.58,175.42,182.00,187.95,195.26,204.28,211.01,215.75,211.73,211.01,205.35,201.56,199.46,192.44,187.64,181.20,176.82,170.11,165.58,160.33,155.62,147.63,142.02,132.03,125.30,120.31,114.13,108.63,105.30,101.55,99.85,96.21,92.09
124.19,141.09,154.95,168.81,181.40,193.69,202.71,213.18,217.28,220.95,223.75,221.53,218.76,214.25,209.23,205.73,204.22,204.01,207.17,210.20,224.66,233.73,242.03,249.18,253.56,258.04,260.36,255.99,254.53,250.32,247.78,241.85,237.69,233.69,228.35,222.80,216.38,209.90,203.71,199.04,191.64,184.76,175.26,168.12,162.20,152.63,148.48,142.64,136.61,131.88,127.01,117.64
132.83,152.03,167.16,182.10,195.03,207.77,218.22,229.11,233.05,236.78,238.77,238.10,234.04,228.41,222.00,218.21,215.82,215.75,216.52,221.42,234.48,243.82,250.60,258.50,261.00,266.66,268.73,266.26,264.20,260.63,258.33,252.77,246.89,246.09,240.38,234.39,228.27,222.60,216.39,211.01,204.30,196.76,186.50,179.30,172.36,161.55,155.72,148.76,141.40,135.10,129.99,119.68
129.85,148.38,163.36,176.14,190.16,202.25,211.23,221.90,226.56,227.19,230.38,229.14,224.88,218.66,213.23,208.59,205.72,205.23,205.88,209.35,220.15,228.88,236.14,242.53,246.59,252.72,254.20,250.48,250.89,247.40,245.73,242.21,238.55,236.17,231.85,226.37,219.82,214.16,208.74,203.18,197.12,189.20,180.74,172.53,166.34,157.63,151.27,145.83,139.49,133.14,128.14,120.03
131.38,149.49,164.20,177.88,191.85,204.41,213.06,224.64,229.10,230.93,233.11,230.49,227.63,221.77,216.30,211.09,208.10,207.15,207.97,210.77,223.23,231.22,237.54,244.25,247.63,252.96,255.36,252.60,252.87,249.42,246.40,241.81,239.11,236.32,232.13,227.73,220.53,215.03,209.30,203.58,197.59,188.86,179.77,173.29,166.60,156.72,150.84,144.31,137.93,132.54,127.02,117.92
103.25,118.22,129.19,137.91,146.32,155.71,161.44,167.37,168.60,167.30,170.18,162.11,159.00,154.83,152.55,152.16,154.30,155.60,161.38,164.58,175.03,182.99,190.52,199.90,210.06,210.30,220.05,216.02,213.64,210.84,207.06,201.46,193.55,187.77,183.98,174.27,168.25,163.25,157.43,151.48,145.09,137.28,128.06,122.38,117.89,111.99,107.62,103.08,100.50,99.61,93.74,87.80
131.88,151.56,165.92,180.43,194.50,210.44,218.43,228.60,231.05,238.10,239.35,238.17,232.61,225.20,219.66,214.00,211.22,213.24,213.58,217.34,228.57,239.10,246.76,256.30,258.94,263.30,264.12,260.75,261.73,257.42,254.53,250.05,245.69,243.81,237.26,233.06,227.00,222.99,217.71,211.18,203.02,195.06,183.64,176.30,173.63,162.11,155.43,149.40,143.69,137.20,131.40,123.23
