132.52,148.01,156.37,167.48,175.64,186.51,193.31,202.27,207.09,211.54,217.68,223.30,227.04,227.86,231.63,235.46,240.86,243.82,248.28,251.58,253.41,255.77,258.19,263.39,263.94,269.88,265.33,259.48,258.09,250.84,246.13,237.35,227.67,225.43,215.93,210.30,202.89,198.01,191.97,188.16,185.19,176.14,169.59,163.92,160.70,148.76,142.01,136.56,129.14,123.17,112.26,103.59
128.41,143.54,151.42,162.36,169.94,182.46,188.83,193.66,201.32,204.20,210.00,217.83,220.00,220.66,225.94,228.95,232.62,238.62,241.40,245.23,251.22,254.68,257.60,261.63,266.15,267.33,267.42,263.23,260.32,253.14,250.06,242.54,232.77,228.53,221.05,218.11,210.16,204.07,200.94,192.76,190.44,181.11,176.50,171.03,166.40,154.85,148.64,141.90,134.33,125.73,115.25,108.26
126.02,141.74,151.86,159.39,170.32,179.36,186.12,195.01,202.05,205.53,211.70,219.33,221.61,224.32,227.02,233.08,238.05,244.66,246.53,251.03,256.16,258.97,263.83,268.88,270.30,274.18,276.80,268.94,266.18,261.22,258.28,249.54,239.15,237.12,228.01,222.27,216.31,208.08,204.50,198.60,193.55,185.07,180.36,174.59,169.18,153.95,149.86,144.10,133.06,125.64,112.81,103.82
120.67,135.33,143.53,153.79,162.11,173.08,178.87,187.97,191.21,197.22,203.21,209.80,213.95,216.28,221.05,223.24,228.45,233.08,236.72,242.13,246.13,251.98,254.03,257.70,262.84,263.15,263.37,260.13,257.29,250.57,245.69,239.62,229.90,223.29,218.33,213.38,206.30,201.08,194.81,188.22,185.72,176.21,168.51,165.02,158.81,145.33,140.66,132.46,122.77,115.73,104.81,95.44
116.42,129.62,140.06,148.07,156.02,166.88,171.94,183.70,186.34,191.91,197.74,205.00,207.76,207.33,212.88,214.52,218.18,225.08,229.26,231.16,234.31,235.70,240.63,244.46,249.62,251.64,249.45,243.01,240.52,236.61,229.63,221.89,212.72,211.93,207.29,199.14,193.88,187.04,182.39,178.53,176.14,163.71,157.88,151.48,147.26,137.20,127.76,122.02,115.74,108.00,97.35,87.32
126.25,141.06,149.47,160.03,170.89,183.39,187.86,198.80,202.32,207.51,217.08,222.27,224.97,225.63,228.54,232.62,233.99,242.24,245.20,248.56,251.03,254.85,255.70,259.90,263.70,266.81,263.90,256.56,253.06,249.00,242.92,235.77,226.02,220.48,215.70,208.91,202.47,195.17,191.48,186.02,183.52,172.80,166.96,159.82,155.29,143.18,138.62,131.53,120.84,112.45,105.19,95.67
129.73,144.90,151.40,163.19,173.57,185.24,187.95,199.62,203.71,208.57,213.06,220.49,223.32,224.40,228.65,231.14,232.28,238.80,239.89,245.69,247.20,249.56,251.14,255.43,256.98,258.52,256.22,249.93,246.68,241.53,237.14,229.27,219.15,217.15,207.96,203.63,198.07,192.63,189.53,181.84,178.89,169.01,164.35,159.66,154.47,142.90,138.76,131.47,123.58,115.95,106.10,97.31
130.61,145.69,154.43,165.30,174.18,186.39,189.91,198.91,203.96,209.35,217.08,223.51,224.11,225.08,229.40,232.73,235.48,238.77,243.02,248.00,247.41,252.60,254.06,257.73,261.77,260.91,261.02,253.03,252.92,244.81,240.83,234.01,224.21,219.18,212.08,209.12,201.56,193.64,191.55,186.13,183.10,173.67,168.08,163.62,159.03,148.14,141.28,137.19,127.95,120.51,111.14,100.22
133.79,147.41,157.47,168.44,177.49,188.66,192.85,201.99,205.73,211.55,217.11,223.89,226.29,227.22,229.61,235.00,235.85,241.54,245.73,247.34,249.95,254.70,255.55,260.49,264.02,266.36,263.83,256.74,253.36,248.39,244.95,237.47,226.45,224.15,217.33,212.13,206.55,202.20,195.53,191.71,187.26,179.63,171.82,167.29,162.74,155.03,147.36,141.44,132.38,125.90,116.30,106.53
135.03,149.48,160.10,170.18,178.54,187.83,194.91,202.25,207.13,210.62,217.41,221.47,225.73,227.73,229.92,236.14,236.68,242.17,247.73,248.11,251.98,256.10,260.19,263.39,267.48,269.39,270.41,262.57,259.86,254.28,251.08,243.21,233.33,232.22,224.75,218.94,210.41,205.41,201.16,194.74,191.39,182.17,176.21,171.21,167.14,157.09,149.97,142.90,136.47,126.67,117.88,108.47
