129.52,144.27,154.03,161.77,172.41,181.00,188.49,199.36,207.17,213.70,224.01,228.48,237.12,243.30,249.90,255.89,261.31,263.87,268.49,268.92,271.09,274.33,275.07,276.20,276.38,276.99,277.20,272.31,266.81,257.61,247.39,233.81,212.19,206.17,198.04,194.61,194.49,194.18,196.94,196.16,198.13,197.91,195.09,192.00,191.60,187.72,182.57,173.79,164.51,152.74,143.45,128.60
127.35,142.79,149.56,159.93,168.36,176.85,182.86,194.81,201.32,206.52,217.71,224.34,231.87,237.54,244.25,250.92,252.72,259.35,263.43,261.20,261.19,265.82,268.12,270.77,268.38,272.01,268.60,263.89,260.02,251.07,242.60,227.85,207.45,200.38,196.22,188.90,188.90,189.00,190.25,191.31,193.91,191.73,190.77,188.22,186.69,182.00,177.20,169.14,161.48,149.28,136.82,123.57
130.55,147.17,155.24,164.64,174.00,182.70,190.72,202.16,208.08,216.41,225.63,233.40,239.71,247.62,253.65,259.02,263.21,266.68,270.60,271.12,273.47,278.62,277.71,280.40,281.01,283.66,280.53,276.44,270.14,259.35,249.51,235.19,213.78,207.62,200.11,197.63,194.99,196.02,197.65,198.46,199.54,199.97,198.04,193.87,193.50,188.86,182.16,173.10,163.38,153.00,141.44,128.56
135.03,149.97,158.52,166.40,176.92,186.32,193.13,206.23,212.81,220.00,230.23,237.01,244.44,249.62,256.85,261.84,265.02,269.67,272.24,272.88,271.81,275.49,277.94,278.37,277.70,277.13,277.68,268.79,264.75,255.02,243.50,230.87,208.78,203.23,193.93,192.42,191.01,191.81,191.13,193.31,194.03,195.27,192.09,189.50,189.07,184.61,180.83,170.02,162.00,151.17,141.68,128.71
133.52,149.28,157.58,165.03,174.18,183.98,190.59,203.80,211.38,218.00,226.92,234.92,240.41,246.27,251.92,256.20,261.31,266.48,270.27,267.09,265.71,273.12,275.47,273.34,273.15,274.87,274.02,265.32,262.41,252.49,241.09,227.00,208.57,202.55,195.47,192.78,190.76,190.91,191.31,192.76,194.28,193.51,192.23,189.02,188.53,185.95,182.48,171.96,163.22,152.16,140.43,127.78
131.03,146.03,155.08,163.36,172.33,181.04,188.47,201.94,208.00,215.34,224.29,231.91,237.12,245.46,248.57,254.33,258.07,260.51,261.52,263.80,260.99,265.32,264.02,266.85,265.00,265.96,265.24,258.52,256.13,242.40,233.21,220.73,201.61,194.58,190.38,186.95,186.95,186.63,187.60,190.39,190.91,191.17,188.90,186.04,185.31,181.69,177.56,168.58,160.26,150.45,138.88,127.01
135.25,150.33,158.24,166.00,179.54,188.43,194.83,206.65,214.73,219.97,232.01,238.21,246.35,249.18,254.61,260.23,261.84,265.11,270.08,265.03,264.08,269.62,270.12,267.64,266.55,268.26,265.73,261.54,257.42,246.40,234.02,221.38,202.55,198.02,194.49,190.06,188.43,191.02,191.92,194.14,195.11,193.93,192.15,187.84,189.53,185.27,181.89,172.28,165.75,154.31,140.87,128.97
139.18,154.25,162.05,172.05,181.30,193.85,198.25,213.46,219.15,230.53,236.92,244.90,251.59,257.13,264.08,267.69,269.46,275.75,276.00,275.79,274.02,279.25,277.00,280.56,276.83,277.85,277.04,272.68,267.71,252.66,244.50,231.35,212.05,205.12,196.70,197.36,198.43,198.71,200.83,201.14,201.44,201.72,199.12,194.15,194.28,191.00,185.05,177.46,168.32,156.85,147.96,133.84
137.10,151.40,162.50,169.07,179.72,188.61,197.80,210.29,220.08,227.66,233.69,242.00,251.37,254.02,260.25,264.69,266.58,270.57,273.25,270.13,270.83,273.72,275.22,277.35,272.62,273.77,268.13,265.12,262.21,252.20,241.35,225.82,206.53,199.02,192.75,190.54,190.72,192.09,192.17,191.09,192.88,193.94,191.07,186.82,188.35,185.31,182.18,173.46,165.61,153.85,145.42,130.97
132.52,147.71,155.79,165.53,175.18,183.41,190.85,203.44,210.00,217.92,225.76,232.90,241.47,243.98,247.63,250.95,254.81,257.99,261.23,260.97,259.53,262.96,263.90,265.84,262.59,264.46,261.56,255.84,249.56,239.76,229.93,216.69,198.12,193.26,187.83,185.44,184.00,186.60,187.86,188.22,188.51,188.07,185.52,184.39,182.33,179.20,174.27,166.19,157.80,147.28,138.65,126.21
